seriali	SurveyYear	DayofWeek	Age	Sex	Country	BACONANDHAM	BEEFVEALANDDISHES	BEERLAGERCIDERPERRY	BISCUITS	BROWNGRANARYANDWHEATGERMBREAD	BUNSCAKESPASTRIESFRUITPIES	BURGERSANDKEBABS	BUTTER	CHEESE	CHICKENANDTURKEYDISHES	CHIPSFRIEDROASTPOTATOESANDPOTATOPRODUCTS	CHOCOLATECONFECTIONERY	COATEDCHICKEN	COMMERCIALTODDLERSFOODSANDDRINKS	CRISPSANDSAVOURYSNACKS	EGGSANDEGGDISHES	FRUIT	FRUITJUICE	HIGHFIBREBREAKFASTCEREALS	ICECREAM	LAMBANDDISHES	LIVERDISHES	LOWFATSPREAD	MEATPIESANDPASTRIES	NUTSANDSEEDS	OILYFISH	ONEPERCENTMILK	OTHERBREAD	OTHERBREAKFASTCEREALS	OTHERMARGARINEFATSANDOILS	OTHERMEATANDMEATPRODUCTS	OTHERMILKANDCREAM	OTHERPOTATOESPOTATOSALADSDISHES	OTHERWHITEFISHSHELLFISHFISHDISHES	PASTARICEANDOTHERCEREALS	PORKANDDISHES	PUDDINGS	PUFAMARGARINEOILS	REDUCEDFATSPREAD	SALADANDOTHERRAWVEGETABLES	SAUSAGES	SEMISKIMMEDMILK	SKIMMEDMILK	SMOOTHIES100FRUITANDORJUICE	SOFTDRINKSLOWCALORIE	SOFTDRINKSNOTLOWCALORIE	SPIRITSANDLIQUEURS	SUGARCONFECTIONERY	SUGARSPRESERVESANDSWEETSPREADS	TEACOFFEEANDWATER	VEGETABLESNOTRAW	WHITEBREAD	WHITEFISHCOATEDORFRIED	WHOLEMEALBREAD	WHOLEMILK	WINE	YOGURTFROMAGEFRAISANDDAIRYDESSERTS	DRYWEIGHTBEVERAGES	CHEDDARCHEESE	COTTAGECHEESE	LOWFATSPREADNOTPOLYUNSATURATED	OTHERCHEESE	POLYUNSATURATEDLOWFATSPREAD	REDUCEDFATSPREADNOTPOLYUNSATURATED	REDUCEDFATSPREADPOLYUNSATURATED	SAVOURYSAUCESPICKLESGRAVIESCONDIMENTS	SOUPHOMEMADEANDRETAIL	SpecialDiet	Supps	UsualFoodQuantity	LessFoodReason	MoreFoodReason	UsualDrinkQuantity	LessDrinkReason	diarymth	MoreDrinkReason
901201261	9	Tuesday	56	2	England	0	0	0	33.8	0	0	0	0	0	0	0	0	0	0	25	47	0	0	214.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	5	0	0	0	0	0	200	0	0	0	10	1280	0	50	0	0	0	0	0	85	0	0	0	0	0	5	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
901201261	9	Wednesday	56	2	England	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	400	0	0	0	24	800	0	82	0	0	0	0	0	68	0	0	0	0	0	14	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
901201261	9	Thursday	56	2	England	0	0	0	33.8	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	150	0	0	0	19	0	69	0	0	0	200	0	0	0	24	800	0	132	0	0	0	0	0	68	0	0	0	0	0	19	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
901202011	9	Sunday	59	2	England	80	0	0	0	0	0	0	0	60	0	100	21	0	0	32.5	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	120	0	0	30	0	0	150	0	0	60	240	0	0	0	2600	238	115	0	0	0	500	0	0	60	0	0	0	0	0	30	38	0	No	No	Usual Amount	 	At a special occasion or on holiday	More Than Usual	 	12	At a special occasion or on holiday
901202011	9	Monday	59	2	England	0	213.23	0	48.8	0	0	0	0	15.7	0	0	0	0	0	0	0	100	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	7.5	0	0	150	0	0	60	240	0	0	0	2625	205	199.3	0	0	0	0	0	0	15.7	0	0	0	0	0	7.5	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
901202011	9	Tuesday	59	2	England	0	213.22	0	29.6	0	0	0	0	0	0	0	0	0	0	25	270	200	900	0	0	0	0	0	0	0	0	0	0	30	0	0	0	180	0	0	0	0	0	20	68.4	0	313.5	0	0	0	0	0	0	0	2600	0	94.3	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
901202011	9	Wednesday	59	2	England	80	213.23	0	24.4	0	128	0	0	0	0	0	0	0	0	25	114	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	45	0	0	230	0	0	0	10	0	0	105	0	0	60	240	0	0	0	1820	0	234.9	0	0	0	0	0	0	0	0	0	0	0	0	10	0	220.5	No	No	More Than Usual	 	Other - Specify	Usual Amount	 	12	 
901202122	9	Saturday	12	1	England	50	74	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	753	121.25	115	0	0	0	0	0	1	0	0	0	0	0	0	0	73.7	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
901202122	9	Sunday	12	1	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.3	0	0	0	0	108.75	0	0	0	0	0	0	0	0	0	0	146.1	0	0	0	0	0	0	20	0	0	0	0	0	0	7.5	490	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
901202122	9	Monday	12	1	England	0	154	0	2.7	0	0	0	0	0	0	0	42	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	158.2	0	163.24	0	0	0	0	0	86	163.8	0	0	0	330	0	0	0	550	54.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
901202122	9	Tuesday	12	1	England	0	0	0	0	0	0	0	0	0	93.8	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	23	0	200	0	250	200	0	19.64	0	500	0	107.41	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	No	No	Less Than Usual	Not hungry/thirsty	 	Usual Amount	 	12	 
901202232	9	Saturday	1	1	England	0	0	0	22	0	0	0	0	0	0	42.9	0	47	0	0	85.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
901202232	9	Sunday	1	1	England	11	0	0	0	0	0	0	0	20	0	0	0	0	0	8	0	0	200	0	0	0	0	0	107	0	0	0	0	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	40	0	0	0	0	0	0	95.45	0	0	0	0	0	0	0	0	0	20	0	5	0	0	0	No	No	Usual Amount	 	 	Less Than Usual	Don't know	12	 
901202232	9	Monday	1	1	England	0	0	0	40.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	More Than Usual	 	 	Usual Amount	 	12	 
901202232	9	Tuesday	1	1	England	0	0	0	0	0	0	0	0	19	0	46.2	16.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	250	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	200	39.2	28	0	0	0	0	0	0	0	0	19	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
901203011	9	Saturday	45	1	England	0	0	0	0	48.96	0	0	14	0	0	0	26	0	0	0	57	18	5	0	0	0	0	0	0	8	50	0	0	0	5.01	0	52.55	169.91	0	0	0	0	0	0	63.2	86	0	0	0	0	150	40	0	0	1752	231	0	0	0	0	450	0	0	0	0	0	0	0	0	0	146.11	0	Yes	Yes	More Than Usual	 	 	Less Than Usual	Weekend day	1	 
901203011	9	Sunday	45	1	England	46	0	0	15	48.96	0	0	14	20	210	327	9.75	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	57.9	0	0	0	0	0	0	0	23.33	0	0	0	0	0	0	0	0	0	1702	210	0	0	60	0	300	0	0	0	0	0	20	0	0	0	111	0	Yes	Yes	Usual Amount	 	 	Less Than Usual	Weekend day	1	 
901203011	9	Monday	45	1	England	0	0	0	0	48.96	0	0	24	0	70	0	0	0	0	25	57	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	260	0	0	193.7	0	0	0	0	28.65	0	0	0	0	0	0	0	0	0	2552	460.18	60	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	1	 
901203011	9	Tuesday	45	1	England	46	0	0	0	0	0	0	10	0	140	0	8.5	0	0	25	0	17	0	242	0	0	0	0	0	0	6	0	0	0	0	0	48	0	0	180	0	0	0	0	20	0	0	0	0	0	0	0	0	0	2152	57	0	0	45	0	0	0	0	0	0	0	0	0	0	0	92.41	0	Yes	No	Usual Amount	 	 	Usual Amount	 	1	 
901203012	9	Saturday	11	1	England	11	0	0	89.5	48.96	0	0	14	0	0	0	0	0	0	25	0	100	150	37.5	38	0	0	0	0	0	0	0	0	0	4.4	0	4	149.33	0	0	0	0	0	0	36	86	0	200	0	400	0	0	15.6	0	300	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.46	0	Yes	No	Usual Amount	 	 	More Than Usual	 	1	Don't know
901203012	9	Sunday	11	1	England	0	0	0	22	0	0	0	7	20	175	327	12.5	0	0	0	0	0	200	37.5	0	0	0	0	0	0	0	0	0	0	0	0	150	0	35	0	0	0	0	0	20	0	0	0	0	400	0	0	14	0	300	79.2	0	0	60	0	0	150	0	20	0	0	0	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	1	 
901203012	9	Monday	11	1	England	0	0	0	0	70	0	0	2.5	0	18	0	0	0	0	25	0	70	0	0	0	0	0	0	36.875	0	0	0	0	0	0	0	0	0	35	103.6	0	0	0	0	24	0	0	0	0	0	0	0	0	8	375	204.75	150	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	No	No	Less Than Usual	Too busy	 	More Than Usual	 	1	Don't know
901203012	9	Tuesday	11	1	England	0	0	0	22	0	0	0	2.5	151.98	132	0	0	0	0	25	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	8	0	0	171.5	0	0	0	0	0	0	0	0	0	151.98	0	0	0	0	0	No	No	More Than Usual	 	 	Usual Amount	 	1	 
901203021	9	Friday	42	2	England	0	0	330	0	0	0	0	12	35	404.25	0	0	0	0	14.4	0	100	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193.5	0	0	0	0	0	0	0	0	0	0	0	0	75	0	1500	0	54	0	0	142	0	300	3	0	0	0	35	0	0	0	0	0	Yes	No	Usual Amount	 	 	Less Than Usual	Other - Specify	9	 
901203021	9	Saturday	42	2	England	0	0	0	0	0	0	0	20	0	0	0	0	0	0	39.4	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	217.66	0	0	0	0	0	0	12	72	1650	0	81	0	0	142	500	150	3	0	0	0	0	0	0	0	.01	0	Yes	No	Usual Amount	 	 	More Than Usual	 	9	Weekend day
901203021	9	Sunday	42	2	England	0	0	0	30	0	120	0	0	35	214.27	100	9	0	0	0	0	80	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.5	0	0	0	0	0	0	0	0	190.8	0	0	0	75	0	1250	0	0	0	0	142	125	0	4	0	0	0	35	0	0	0	40	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
901203021	9	Monday	42	2	England	0	0	0	30	0	0	0	0	35	45	0	34	0	0	0	0	216	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	1750	305.89	0	0	0	142	0	0	3	0	0	0	35	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
901203022	9	Friday	4	2	England	50	0	0	0	0	0	0	14	0	50	0	0	0	0	16	18	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.5	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	54	0	0	300	0	47	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
901203022	9	Saturday	4	2	England	27	0	0	0	0	0	0	8	0	0	0	0	0	0	50	0	0	125	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.69	0	0	0	0	0	0	0	0	190.8	150	0	0	0	14.97	0	57.6	36	0	0	125	0	0	0	0	0	0	0	0	0	0	.01	0	No	No	Less Than Usual	Sickness/Tiredness	 	Usual Amount	 	9	 
901203022	9	Sunday	4	2	England	0	0	0	0	0	120	0	0	0	0	50	9	0	0	0	0	0	250	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	51	0	84	0	0	0	175	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
901203022	9	Monday	4	2	England	30	0	0	0	0	0	0	5	20	45	0	34	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.1	0	0	0	0	0	0	0	0	0	0	0	0	75	0	275	20.3	45	0	0	300	0	47	0	20	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
901203031	9	Thursday	42	1	England	0	0	0	0	0	0	0	21	0	400	0	30	0	0	0	0	310	200	0	0	0	0	0	0	0	36.5	0	0	0	0	0	0	0	0	180	0	0	0	0	10	0	0	0	0	0	0	0	0	25	900	110	0	0	74.52	0	0	150	0	0	0	0	0	0	0	0	8.6	0	Yes	No	More Than Usual	 	 	Usual Amount	 	1	 
901203031	9	Friday	42	1	England	0	0	0	42	0	0	0	21	12.8	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	33.44	0	0	0	0	0	0	0	0	156.06	0	0	0	0	68.06	0	0	0	530.02	0	0	0	0	15	950	0	0	0	74.52	0	0	117.04	1	0	0	0	12.8	0	0	0	9.39	0	Yes	No	Usual Amount	 	 	Usual Amount	 	1	 
901203031	9	Saturday	42	1	England	92	0	1320	0	0	0	0	50	48.4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552	0	0	0	0	85	0	0	0	0	0	0	0	0	5	910	0	200	0	0	0	0	0	1	0	0	0	48.4	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	1	 
901203031	9	Sunday	42	1	England	0	0	0	0	0	42	0	0	48.4	0	0	60	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	20	980	0	62.5	0	0	0	0	150	1	0	0	0	48.4	0	0	0	8	526.71	Yes	No	Usual Amount	 	 	Usual Amount	 	1	 
901203061	9	Saturday	27	2	England	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	171.01	60	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	180	0	0	9.23	0	100	0	0	0	0	0	0	0	0	0	1150	0	0	0	58	0	0	0	0	0	0	0	80	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	10	 
901203061	9	Sunday	27	2	England	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	150	0	0	0	0	200	0	0	0	0	0	0	0	0	0	1750	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	10	 
901203061	9	Monday	27	2	England	0	0	0	54.01	0	0	0	0	0	150	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	150	0	0	0	0	200	0	0	0	0	0	0	0	0	0	1150	300	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	Yes	Yes	Usual Amount	 	 	Usual Amount	 	10	 
901203061	9	Tuesday	27	2	England	0	0	0	62	0	0	0	0	0	0	0	20	0	0	0	0	40	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	1583	680	0	0	60.07	0	0	125	0	0	0	0	0	0	0	0	0	0	Yes	Yes	Usual Amount	 	 	Usual Amount	 	10	 
901203152	9	Friday	13	2	England	46	0	0	0	147.84	0	0	18	0	0	0	141	0	0	0	57	100	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1	0	Yes	No	Usual Amount	 	 	Usual Amount	 	9	 
901203152	9	Saturday	13	2	England	50	0	0	0	147.84	0	0	18	0	0	0	41.5	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.9	0	0	0	0	0	0	0	0	0	600	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	Yes	No	More Than Usual	 	 	Usual Amount	 	9	 
901203152	9	Sunday	13	2	England	0	0	0	0	0	108	0	0	0	105	100	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	502.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
901203152	9	Monday	13	2	England	0	0	0	0	147.84	108	0	18	0	447.5	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
901203182	9	Tuesday	6	1	England	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	90	84	40	0	0	0	0	0	0	0	0	0	0	30	0	0	0	144	61	0	0	0	0	10.5	0	0	230	0	0	40	0	0	0	0	200	100	143.5	0	0	0	0	113	0	30	0	0	0	0	10.5	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	9	 
901203182	9	Wednesday	6	1	England	43	0	0	37	0	0	0	12	0	0	150	0	0	0	0	0	194	0	152	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.5	197.72	0	0	0	0	0	200	0	0	70	0	0	0	0	317	49	32.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	No	Usual Amount	 	 	More Than Usual	 	9	Busy/active/exercising
901203182	9	Thursday	6	1	England	0	0	0	0	0	0	0	12	30	0	0	0	0	0	0	0	167	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	144	61	240.6	0	0	0	0	0	0	200	0	0	89.99	0	0	0	0	200	0	32.8	0	0	0	0	113	0	30	0	0	0	0	0	0	0	0	Yes	No	More Than Usual	 	 	Usual Amount	 	9	 
901203182	9	Friday	6	1	England	0	0	0	0	0	127.2	0	12	0	0	75	0	0	0	24	0	0	0	152	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	189	0	106	40	0	0	20	0	100	42	32.8	84	72	0	0	0	0	0	0	0	0	10	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	9	 
901203201	9	Tuesday	63	1	England	0	340	0	0	0	0	0	0	229.2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	535	0	0	30	778	0	69.6	0	0	0	0	0	0	0	0	0	229.2	14	0	0	0	0	No	No	Less Than Usual	Don't know	 	Usual Amount	 	9	 
901203201	9	Wednesday	63	1	England	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535	0	0	30	400	270	180.1	0	0	0	0	0	3	0	0	0	0	14	0	0	8	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
901203201	9	Thursday	63	1	England	0	0	0	0	180.1	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	306.25	0	0	0	0	0	0	0	50	0	0	0	0	199.98	0	26	1150	0	0	0	0	0	0	0	3	0	0	0	0	33	0	0	32	0	Yes	No	Usual Amount	 	 	Usual Amount	 	9	 
901203201	9	Friday	63	1	England	0	145	0	0	69.6	0	0	0	229.2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	199.98	0	36	800	0	0	0	0	0	0	0	6	0	0	0	229.2	14	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	9	 
901203261	9	Sunday	76	2	England	0	0	0	10	38	40	0	0	0	0	0	7.02	0	0	0	0	175	0	287.12	36	0	0	0	0	0	85	0	0	0	0	0	0	176	0	0	0	0	0	7	150	0	130	0	0	0	0	0	0	0	2184	70	0	0	0	0	0	30	15.2	0	0	0	0	0	7	0	0	0	No	No	Less Than Usual	Too busy	 	Usual Amount	 	10	 
901203261	9	Monday	76	2	England	0	0	0	17.7	0	0	0	0	0	60	0	0	0	0	0	0	519	0	312.12	0	0	0	0	0	6	0	0	0	0	0	0	224	0	0	0	0	0	0	5	150	0	20	0	0	0	0	0	0	0	1480	220	0	0	122.7	0	0	185	1	0	0	0	0	0	5	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	10	 
901203261	9	Tuesday	76	2	England	0	0	0	37	0	40	0	0	0	0	165	25	0	0	0	0	125	0	312.12	36	0	0	0	0	44	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	15	0	0	0	200	0	0	0	1405	70	0	180	0	0	0	60	15.2	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	10	 
901203261	9	Wednesday	76	2	England	0	0	0	0	0	40	0	0	0	180	0	0	0	0	0	0	417	0	56	36	0	0	0	0	49.3	0	0	0	0	6	0	0	0	0	0	0	0	0	10	0	0	211	0	0	0	0	0	0	0	1215	56	0	300	96.4	0	0	0	1	0	0	0	0	0	10	0	24	0	No	No	More Than Usual	 	 	Usual Amount	 	10	 
901204021	9	Wednesday	75	1	England	50	0	0	0	0	75	0	0	0	0	0	14.04	0	0	0	0	0	500	0	120	0	0	0	137.9310345	0	0	0	0	0	0	0	295	120	0	0	0	177.6384535	0	28	0	98	585	0	0	0	0	0	0	0	800	290	0	0	79.9	0	0	0	3	0	0	0	0	0	0	28	0	0	No	No	More Than Usual	 	 	Usual Amount	 	3	 
901204021	9	Thursday	75	1	England	26.4	200	0	0	80	0	0	0	0	0	0	14.04	0	0	9	0	0	300	302.51	0	0	0	0	64	0	0	0	0	0	0	0	285.8	120	19.6	0	0	200	0	14	13.2	0	195	0	0	0	0	0	0	15	325	100	0	0	0	0	1000	0	1	0	0	0	0	0	14	0	2.1	0	No	No	Usual Amount	 	 	More Than Usual	 	3	Change of routine
901204021	9	Friday	75	1	England	0	559.2105263	0	82	0	0	0	0	48.4	0	0	14.04	0	0	0	0	184.5	0	40	0	0	0	0	0	36	0	0	0	0	0	0	325.8	0	0	0	0	292.2158439	0	0	80	0	195	20	0	0	0	0	0	0	1045	0	0	0	0	0	0	0	1	48.4	0	0	0	0	0	0	0	260	No	No	Usual Amount	 	 	Usual Amount	 	3	 
901204021	9	Saturday	75	1	England	50	0	0	0	43	224	0	0	12.1	0	0	14.04	0	0	0	0	0	0	0	0	400	0	18	0	18	0	0	0	0	0	0	0	0	0	18	0	0	0	10	20	98	1235	0	0	0	150	23.66	0	0	585	135	0	0	79.9	0	0	0	5	12.1	0	0	0	18	0	10	0	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
901204042	9	Wednesday	14	1	England	0	37	0	19.96	0	0	0	0	0	238.3333333	150	0	0	0	0	0	100	0	37.5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	53.8	0	161	0	0	74	0	330.625	0	0	250	0	0	0	12	700	408.5725	44	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
901204042	9	Thursday	14	1	England	0	0	0	28.4	0	92	0	0	0	256.741573	0	0	0	0	0	0	0	0	37.5	0	160	0	5	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	74	0	330.625	0	0	0	0	0	0	12	1200	0	50	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	1	 
901204042	9	Friday	14	1	England	0	0	0	0	0	50	0	0	0	238.3333333	70	0	0	0	0	0	0	250	0	58.65	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	190	0	0	0	0	0	0	0	750	173	438.9781022	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	Change of routine	Usual Amount	 	1	 
901204061	9	Saturday	39	2	England	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	217.481306	12	0	0	0	0	0	0	0	0	0	379.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	165	0	0	0	0	0	78.75	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
901204061	9	Sunday	39	2	England	0	0	0	0	0	167.5	0	0	0	304.48	0	0	0	0	0	62.97	200	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	365	0	0	0	0	130.5	0	0	0	0	0	0	0	0	0	830	329.2682927	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
901204061	9	Monday	39	2	England	0	0	0	0	0	60	0	0	0	300	0	0	0	0	0	0	200	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	305	0	0	0	0	210	0	0	0	0	0	0	0	0	0	800	409.6341463	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	No	No	Less Than Usual	Other - Specify	 	Less Than Usual	Not hungry/thirsty	3	 
901204061	9	Tuesday	39	2	England	0	0	0	0	0	60	0	0	170	150	0	0	0	0	0	0	100	0	0	0	0	0	0	0	38.25	0	0	0	0	0	0	0	0	0	305	0	0	0	0	130.5	0	0	0	0	0	0	0	0	0	588	0	0	0	0	12	0	0	0	0	0	0	170	0	0	0	0	0	No	Data missing	Usual Amount	 	 	Less Than Usual	Too busy	3	 
901204062	9	Saturday	9	2	England	0	0	0	0	0	220	118	0	0	0	114	0	0	0	0	0	0	75	0	0	0	0	0	163.17625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	60.8	0	0	0	300	0	0	26.2	0	0	0	0	0	0	0	14.2	0	No	No	Usual Amount	 	 	Less Than Usual	Change of routine	3	 
901204062	9	Sunday	9	2	England	0	0	0	0	0	93	0	0	0	164.85	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.64	0	0	0	0	110.7	0	0	0	0	0	0	0	35.5	0	450	0	0	0	0	300	0	0	26.2	0	0	0	0	0	0	0	160.4	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
